i = 19169, x=17,16,1,0,94,0,94,94,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 19190, x=17,16,1,0,74,0,74,74,0,0,0,0,0,0,119,119,0,0,0,0,0,0,0,0,1,8,7
i = 19196, x=17,16,1,0,345,0,345,345,0,0,0,0,0,0,243,243,0,0,0,0,0,0,0,0,1,8,7
i = 19200, x=17,16,1,0,76,0,76,76,0,0,0,0,0,0,175,175,0,0,0,0,0,0,0,0,1,8,7
i = 19222, x=17,16,1,0,142,0,142,142,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,1,8,7
i = 19233, x=17,16,1,0,315,0,315,315,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,1,8,7
i = 19308, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 19325, x=17,16,1,0,325,0,325,325,0,0,0,0,0,0,114,114,0,0,0,0,0,0,0,0,1,8,7
i = 19375, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,244,244,0,0,0,0,0,0,0,0,1,8,7
i = 19391, x=17,16,1,0,93,0,93,93,0,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,1,8,7
i = 19400, x=17,16,1,0,66,0,66,66,0,0,0,0,0,0,243,243,0,0,0,0,0,0,0,0,1,8,7
i = 19441, x=17,16,1,0,58,0,58,58,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,1,8,7
i = 19447, x=17,16,1,0,65,0,65,65,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,1,8,7
i = 19487, x=17,16,6,0,9000,0,1500,1500,0,0,2,17,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 19510, x=17,16,1,0,64,0,64,64,0,0,0,0,0,0,243,243,0,0,0,0,0,0,0,0,1,8,7
i = 19551, x=17,16,1,0,102,0,102,102,0,0,0,0,0,0,249,249,0,0,0,0,0,0,0,0,1,8,7
i = 19565, x=17,16,626,0,852459,0,50,1378,0,0,1,43747,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 19594, x=17,16,2,0,126,0,63,63,0,0,3,3,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 19609, x=17,16,1,0,128,0,128,128,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,1,8,7
i = 19623, x=17,16,1,0,448,0,448,448,0,0,0,0,0,0,247,247,0,0,0,0,0,0,0,0,1,8,7
i = 19670, x=17,16,1,0,1500,0,1500,1500,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 19671, x=17,16,1,0,748,0,748,748,0,0,0,0,0,0,113,113,0,0,0,0,0,0,0,0,1,8,7
i = 19682, x=17,16,1,0,286,0,286,286,0,0,0,0,0,0,222,222,0,0,0,0,0,0,0,0,1,8,7
i = 19703, x=17,16,1,0,111,0,111,111,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 19741, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 19762, x=17,16,1,0,104,0,104,104,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,1,8,7
i = 19782, x=17,16,1,0,82,0,82,82,0,0,0,0,0,0,113,113,0,0,0,0,0,0,0,0,1,8,7
i = 19822, x=17,16,1,0,448,0,448,448,0,0,0,0,0,0,247,247,0,0,0,0,0,0,0,0,1,8,7
i = 19829, x=17,16,1,0,444,0,444,444,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 19855, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,243,243,0,0,0,0,0,0,0,0,1,8,7
i = 19875, x=17,16,1,0,161,0,161,161,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,1,8,7
i = 19877, x=17,16,1,0,89,0,89,89,0,0,0,0,0,0,106,106,0,0,0,0,0,0,0,0,1,8,7
i = 19884, x=17,16,1,0,51,0,51,51,0,0,0,0,0,0,119,119,0,0,0,0,0,0,0,0,1,8,7
i = 19890, x=17,16,1,0,114,0,114,114,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,1,8,7
i = 19891, x=17,16,1,0,77,0,77,77,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 19901, x=17,16,1,0,445,0,445,445,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 19914, x=17,16,1,0,230,0,230,230,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,1,8,7
i = 19915, x=17,16,1,0,347,0,347,347,0,0,0,0,0,0,247,247,0,0,0,0,0,0,0,0,1,8,7
i = 19917, x=17,16,1,0,50,0,50,50,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,1,8,7
i = 19921, x=17,16,1,0,92,0,92,92,0,0,0,0,0,0,119,119,0,0,0,0,0,0,0,0,1,8,7
i = 19960, x=17,16,1,0,794,0,794,794,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,1,8,7
i = 19961, x=17,16,1,0,48,0,48,48,0,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,1,8,7
i = 19970, x=17,16,63,0,2268,0,36,36,0,0,320,3718,0,0,243,243,0,0,0,0,0,0,0,0,1,8,7
i = 19972, x=17,16,1,0,413,0,413,413,0,0,0,0,0,0,247,247,0,0,0,0,0,0,0,0,1,8,7
i = 20017, x=17,16,1,0,413,0,413,413,0,0,0,0,0,0,247,247,0,0,0,0,0,0,0,0,1,8,7
i = 20020, x=17,16,1,0,76,0,76,76,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,1,8,7
i = 20032, x=17,16,2,1,133,142,62,71,142,142,38112,38112,0,0,58,58,53,53,0,0,0,0,0,0,1,8,7
i = 20035, x=17,16,1,0,70,0,70,70,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,1,8,7
i = 20057, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 20076, x=17,16,1,0,165,0,165,165,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,1,8,7
i = 20084, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,244,244,0,0,0,0,0,0,0,0,1,8,7
i = 20125, x=17,16,4,0,468,0,46,316,0,0,1,3871,0,0,56,59,0,0,0,0,0,0,0,0,1,8,7
i = 20160, x=17,16,1,0,93,0,93,93,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 20170, x=17,16,1,0,79,0,79,79,0,0,0,0,0,0,176,176,0,0,0,0,0,0,0,0,1,8,7
i = 20189, x=17,16,1,0,102,0,102,102,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 20197, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,241,241,0,0,0,0,0,0,0,0,1,8,7
i = 20198, x=17,16,1,0,58,0,58,58,0,0,0,0,0,0,239,239,0,0,0,0,0,0,0,0,1,8,7
i = 20216, x=17,16,1,0,64,0,64,64,0,0,0,0,0,0,124,124,0,0,0,0,0,0,0,0,1,8,7
i = 20238, x=17,16,1,0,87,0,87,87,0,0,0,0,0,0,249,249,0,0,0,0,0,0,0,0,1,8,7
i = 20269, x=17,16,1,1,44,44,44,44,44,44,0,0,0,0,62,62,55,55,0,0,0,0,0,0,1,8,7
i = 20272, x=17,16,1,0,48,0,48,48,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,1,8,7
i = 20275, x=17,16,1,0,48,0,48,48,0,0,0,0,0,0,120,120,0,0,0,0,0,0,0,0,1,8,7
i = 20289, x=17,16,3,0,189,0,63,63,0,0,1,3,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 20300, x=17,16,9,7,583,10500,63,69,1500,1500,3,12455,1185,20416,243,243,59,59,0,0,0,0,0,0,1,8,7
i = 20313, x=17,16,1,0,413,0,413,413,0,0,0,0,0,0,247,247,0,0,0,0,0,0,0,0,1,8,7
i = 20316, x=17,16,1,0,315,0,315,315,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,1,8,7
i = 20322, x=17,16,1,0,75,0,75,75,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,1,8,7
i = 20328, x=17,16,1,0,132,0,132,132,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,1,8,7
i = 20345, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,243,243,0,0,0,0,0,0,0,0,1,8,7
i = 20361, x=17,16,1,0,48,0,48,48,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,1,8,7
i = 20368, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,244,244,0,0,0,0,0,0,0,0,1,8,7
i = 20381, x=17,16,1,0,115,0,115,115,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 20410, x=17,16,3,0,1488,0,51,1378,0,0,249,249,0,0,56,59,0,0,0,0,0,0,0,0,1,8,7
i = 20426, x=17,16,1,0,132,0,132,132,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,1,8,7
i = 20428, x=17,16,1,0,91,0,91,91,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,1,8,7
i = 20451, x=17,16,1,0,818,0,818,818,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,1,8,7
i = 20467, x=17,16,1,1,80,421,80,80,421,421,0,0,0,0,59,59,58,58,0,0,0,0,0,0,1,8,7
i = 20480, x=17,16,1,0,325,0,325,325,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,1,8,7
i = 20545, x=17,16,4,0,164,0,41,41,0,0,2,2,0,0,54,54,0,0,0,0,0,0,0,0,1,8,7
i = 20550, x=17,16,1,0,654,0,654,654,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 20554, x=17,16,1,0,199,0,199,199,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 20567, x=17,16,1,0,89,0,89,89,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,1,8,7
i = 20573, x=17,16,1,0,221,0,221,221,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 20595, x=17,16,1,0,78,0,78,78,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,1,8,7
i = 20640, x=17,16,1,0,89,0,89,89,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 20644, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 20646, x=17,16,1,0,266,0,266,266,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,1,8,7
i = 20651, x=17,16,1,0,128,0,128,128,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,1,8,7
i = 20659, x=17,16,1,1,120,315,120,120,315,315,0,0,0,0,60,60,53,53,0,0,0,0,0,0,1,8,7
i = 20719, x=17,16,1,0,315,0,315,315,0,0,0,0,0,0,120,120,0,0,0,0,0,0,0,0,1,8,7
i = 20731, x=17,16,1,0,161,0,161,161,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,1,8,7
i = 20752, x=17,16,1,0,63,0,63,63,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 20798, x=17,16,1,1,75,230,75,75,230,230,0,0,0,0,52,52,61,61,0,0,0,0,0,0,1,8,7
i = 20799, x=17,16,1,0,443,0,443,443,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 20805, x=17,16,1,0,180,0,180,180,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 20806, x=17,16,1,0,83,0,83,83,0,0,0,0,0,0,249,249,0,0,0,0,0,0,0,0,1,8,7
i = 20822, x=17,16,63,0,2268,0,36,36,0,0,288,4302,0,0,243,243,0,0,0,0,0,0,0,0,1,8,7
i = 20853, x=17,16,1,0,139,0,139,139,0,0,0,0,0,0,243,243,0,0,0,0,0,0,0,0,1,8,7
i = 20865, x=17,16,1,0,94,0,94,94,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 20869, x=17,16,1,1,120,315,120,120,315,315,0,0,0,0,60,60,50,50,0,0,0,0,0,0,1,8,7
i = 20873, x=17,16,1,0,230,0,230,230,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,1,8,7
i = 20908, x=17,16,2,0,226,0,113,113,0,0,122,122,0,0,122,122,0,0,0,0,0,0,0,0,1,8,7
i = 20933, x=17,16,1,0,443,0,443,443,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 20942, x=17,16,5,0,205,0,41,41,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,1,8,7
i = 20959, x=17,16,1,0,53,0,53,53,0,0,0,0,0,0,119,119,0,0,0,0,0,0,0,0,1,8,7
i = 21004, x=17,16,1,0,75,0,75,75,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,1,8,7
i = 21011, x=17,16,1,0,129,0,129,129,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,1,8,7
i = 21027, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,244,244,0,0,0,0,0,0,0,0,1,8,7
i = 21028, x=17,16,1,0,764,0,764,764,0,0,0,0,0,0,249,249,0,0,0,0,0,0,0,0,1,8,7
i = 21039, x=17,16,2,0,82,0,41,41,0,0,1,1,0,0,117,117,0,0,0,0,0,0,0,0,1,8,7
i = 21056, x=17,16,1,0,78,0,78,78,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,1,8,7
i = 21084, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,244,244,0,0,0,0,0,0,0,0,1,8,7
i = 21114, x=17,16,1,0,102,0,102,102,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,1,8,7
i = 21131, x=17,16,1,0,654,0,654,654,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 21150, x=17,16,1,1,86,139,86,86,139,139,0,0,0,0,57,57,56,56,0,0,0,0,0,0,1,8,7
i = 21156, x=17,16,1,0,91,0,91,91,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 21194, x=17,16,1,1,71,128,71,71,128,128,0,0,0,0,249,249,223,223,0,0,0,0,0,0,1,8,7
i = 21196, x=17,16,1,0,129,0,129,129,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 21201, x=17,16,1,0,99,0,99,99,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 21208, x=17,16,1,0,161,0,161,161,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,1,8,7
i = 21213, x=17,16,1,0,258,0,258,258,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 21217, x=17,16,5,1,7500,64,1500,1500,64,64,308,15902,0,0,62,62,243,243,0,0,0,0,0,0,1,8,7
i = 21226, x=17,16,1,0,177,0,177,177,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 21265, x=17,16,1,0,29,0,29,29,0,0,0,0,0,0,119,119,0,0,0,0,0,0,0,0,1,8,7
i = 21315, x=17,16,1,0,315,0,315,315,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 21328, x=17,16,1,0,448,0,448,448,0,0,0,0,0,0,247,247,0,0,0,0,0,0,0,0,1,8,7
i = 21346, x=17,16,1,0,89,0,89,89,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 21350, x=17,16,1,0,443,0,443,443,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 21367, x=17,16,1,1,120,294,120,120,294,294,0,0,0,0,60,60,51,51,0,0,0,0,0,0,1,8,7
i = 21400, x=17,16,1,0,78,0,78,78,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,1,8,7
i = 21411, x=17,16,1,0,123,0,123,123,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,1,8,7
i = 21419, x=17,16,1,0,161,0,161,161,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,1,8,7
i = 21442, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 21443, x=17,16,1,0,444,0,444,444,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 21445, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 21495, x=17,16,1,0,75,0,75,75,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,1,8,7
i = 21504, x=17,16,1,0,740,0,740,740,0,0,0,0,0,0,114,114,0,0,0,0,0,0,0,0,1,8,7
i = 21524, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 21549, x=17,16,1,0,140,0,140,140,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,1,8,7
i = 21560, x=17,16,1,0,445,0,445,445,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 21562, x=17,16,1,0,70,0,70,70,0,0,0,0,0,0,249,249,0,0,0,0,0,0,0,0,1,8,7
i = 21567, x=17,16,1,0,73,0,73,73,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,1,8,7
i = 21592, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 21593, x=17,16,7,0,7441,0,1063,1063,0,0,1,10,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 21597, x=17,16,1,0,48,0,48,48,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,1,8,7
i = 21604, x=17,16,1,0,269,0,269,269,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,1,8,7
i = 21616, x=17,16,1,0,294,0,294,294,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,1,8,7
i = 21632, x=17,16,1,1,82,150,82,82,150,150,0,0,0,0,55,55,59,59,0,0,0,0,0,0,1,8,7
i = 21660, x=17,16,1,0,117,0,117,117,0,0,0,0,0,0,246,246,0,0,0,0,0,0,0,0,1,8,7
i = 21672, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 21688, x=17,16,1,0,52,0,52,52,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,1,8,7
i = 21732, x=17,16,4,0,1543,0,48,1378,0,0,60,224,0,0,56,59,0,0,0,0,0,0,0,0,1,8,7
i = 21738, x=17,16,1,0,161,0,161,161,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,1,8,7
i = 21754, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,243,243,0,0,0,0,0,0,0,0,1,8,7
i = 21758, x=17,16,6,4,907,875,92,163,167,348,1077,3818,1216,3288,58,58,60,60,0,0,0,0,0,0,1,8,7
i = 21795, x=17,16,1,0,161,0,161,161,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,1,8,7
i = 21815, x=17,16,1,0,249,0,249,249,0,0,0,0,0,0,245,245,0,0,0,0,0,0,0,0,1,8,7
i = 21820, x=17,16,1,0,74,0,74,74,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,1,8,7
i = 21830, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 21846, x=17,16,1,1,74,147,74,74,147,147,0,0,0,0,60,60,38,38,0,0,0,0,0,0,1,8,7
i = 21859, x=17,16,1,0,787,0,787,787,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,1,8,7
i = 21894, x=17,16,2,0,588,0,294,294,0,0,20187,20187,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 21909, x=17,16,1,0,57,0,57,57,0,0,0,0,0,0,244,244,0,0,0,0,0,0,0,0,1,8,7
i = 21933, x=17,16,1,0,444,0,444,444,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 21959, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 21972, x=17,16,1,1,72,232,72,72,232,232,0,0,0,0,49,49,59,59,0,0,0,0,0,0,1,8,7
i = 22003, x=17,16,2,0,88,0,44,44,0,0,14945,14945,0,0,54,54,0,0,0,0,0,0,0,0,1,8,7
i = 22010, x=17,16,1,0,318,0,318,318,0,0,0,0,0,0,224,224,0,0,0,0,0,0,0,0,1,8,7
i = 22019, x=17,16,1,0,315,0,315,315,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,1,8,7
i = 22035, x=17,16,1,0,453,0,453,453,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,1,8,7
i = 22059, x=17,16,1,0,135,0,135,135,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 22107, x=17,16,1,0,444,0,444,444,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,8,7
i = 22119, x=17,16,1,0,161,0,161,161,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,1,8,7
i = 22150, x=17,16,1,0,620,0,620,620,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,1,8,7
i = 22156, x=17,16,5,2,7500,128,1500,1500,64,64,79,44164,43934,43934,61,61,243,243,0,0,0,0,0,0,1,8,7
i = 22194, x=17,16,1,0,68,0,68,68,0,0,0,0,0,0,249,249,0,0,0,0,0,0,0,0,1,8,7
i = 22222, x=17,16,1,0,76,0,76,76,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,1,8,7
i = 22232, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 22246, x=17,16,1,0,82,0,82,82,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,1,8,7
i = 22252, x=17,16,1,0,89,0,89,89,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,1,8,7
i = 22303, x=17,16,1,0,120,0,120,120,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1,8,7
i = 22327, x=17,16,1,0,153,0,153,153,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,1,8,7
