reconstruction_error, label0.32479052780704465,1.0
0.1812599705774431,1.0
0.03418257493698467,1.0
0.07418192573428042,1.0
0.13637379979526632,1.0
0.2570203005381169,1.0
0.019028587743444188,1.0
0.21407593660113222,1.0
0.13081246199673824,1.0
0.27320550426616785,1.0
0.06035867026678638,1.0
0.043140786919606496,1.0
0.31164976466100486,1.0
0.06651058313268066,1.0
0.18894906606166728,1.0
0.4737924857409802,1.0
0.20351325500440642,1.0
0.209168955370169,1.0
0.08658959858106513,1.0
0.17038199122286288,1.0
0.19037170604718648,1.0
0.061134621994763064,1.0
0.24826202621387614,1.0
1.1704439582319068,1.0
0.06372604041538416,1.0
0.225949607552132,1.0
0.1653042455299126,1.0
4.572621500283272,1.0
0.2782740856485009,1.0
0.09031583963593934,1.0
0.3034300594365116,1.0
0.023044982985688002,1.0
0.12601109418788634,1.0
0.13544154991542884,1.0
0.04671263135203632,1.0
0.05886792104898345,1.0
0.1365069851275978,1.0
0.24096884087625642,1.0
0.3242045532945765,1.0
0.20206560260032122,1.0
0.02228895823292723,1.0
0.030924328613192394,1.0
0.030918774276942895,1.0
0.1870164235759695,1.0
0.985776380244905,1.0
0.05014417152479446,1.0
0.14717482688097142,1.0
0.3220683809097356,1.0
0.1606024485125191,1.0
0.2161562894271848,1.0
0.4351071596689468,1.0
0.20794480829415934,1.0
0.20345226547309547,1.0
0.21407593660113222,1.0
0.03852913599399833,1.0
0.054387475736876204,1.0
0.2936016524219434,1.0
0.1985939933920221,1.0
0.021978194806242326,1.0
0.2123309342631543,1.0
0.258344514065464,1.0
0.08924340250981563,1.0
0.2807596319436808,1.0
0.05841586041672182,1.0
0.2897133308234672,1.0
0.20892155392163758,1.0
0.24453229945963176,1.0
0.16567850860856298,1.0
0.25210422156756385,1.0
0.06364863738854348,1.0
0.29067515181676296,1.0
0.06478937816506998,1.0
0.03419283562511437,1.0
0.023044982985688002,1.0
0.03291522131028677,1.0
0.029793483623632357,1.0
0.33841112951532065,1.0
0.27372071652450924,1.0
0.2807095920638489,1.0
0.07608391214890144,1.0
0.9055005733183693,1.0
0.2457586181801845,1.0
0.16567850860856298,1.0
0.05268740434979552,1.0
0.054387475736876204,1.0
0.022123530141068392,1.0
0.30393771490312316,1.0
0.05494044039722085,1.0
